,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
15,15,2022-01-01 05:00:00,50.10592160133445,48.07239366138449,56.2036530442035,68.32291909924938,2021-12-31 21:00:00,10.0,31-12-2021,,,,,,,,2022-01-01 05:00:00,90.3089005235602,10.25413612565445,0.1820418848167539,Friday,0,1,100.0,1000.0,,0.0,0.0
16,16,2022-01-01 05:20:00,50.12075,48.030166666666666,56.50821666666667,68.53703333333334,2021-12-31 21:20:00,10.333333333333332,31-12-2021,,,,,,,,2022-01-01 05:20:00,90.96335078534032,10.010680628272253,0.1272774869109947,Friday,0,1,106.77777777777776,1103.37037037037,,0.0,0.0
17,17,2022-01-01 05:40:00,48.11691666666667,46.51383333333333,56.15305833333333,67.81838333333333,2021-12-31 21:40:00,10.666666666666668,31-12-2021,,,,,,,,2022-01-01 05:40:00,91.42328042328042,9.80042328042328,0.127037037037037,Friday,0,1,113.7777777777778,1213.62962962963,,0.0,0.0
18,18,2022-01-01 06:00:00,47.19008333333333,45.893166666666666,56.00121666666667,67.51525833333334,2021-12-31 22:00:00,11.0,31-12-2021,,,,,,,,2022-01-01 06:00:00,91.64550264550265,9.666878306878306,0.0888359788359788,Friday,0,1,121.0,1331.0,,0.0,0.0
19,19,2022-01-01 06:20:00,48.5175,47.094166666666666,57.10385,68.73243333333333,2021-12-31 22:20:00,11.333333333333332,31-12-2021,,,,,,,,2022-01-01 06:20:00,91.3157894736842,9.603894736842106,0.100578947368421,Friday,0,1,128.44444444444443,1455.7037037037032,,0.0,0.0
20,20,2022-01-01 06:40:00,46.56875,45.45308333333333,55.97930833333333,67.33756666666667,2021-12-31 22:40:00,11.666666666666668,31-12-2021,,,,,,,,2022-01-01 06:40:00,90.87894736842104,9.623368421052632,0.1026842105263158,Friday,0,1,136.11111111111114,1587.9629629629635,,0.0,0.0
21,21,2022-01-01 07:00:00,48.735166666666665,47.0145,56.754058333333326,68.626025,2021-12-31 23:00:00,12.0,31-12-2021,,,,,,,,2022-01-01 07:00:00,90.70370370370372,9.62068783068783,0.1401058201058201,Friday,0,1,144.0,1728.0,,0.0,0.0
22,22,2022-01-01 07:20:00,46.91808333333333,45.55183333333333,56.00169999999999,67.77237500000001,2021-12-31 23:20:00,12.333333333333332,31-12-2021,,,,,,,,2022-01-01 07:20:00,91.04736842105264,9.556736842105265,0.1299473684210526,Friday,0,1,152.1111111111111,1876.0370370370365,,0.0,0.0
23,23,2022-01-01 07:40:00,47.7705,46.333333333333336,57.801658333333336,69.14064166666667,2021-12-31 23:40:00,12.666666666666668,31-12-2021,,,,,,,,2022-01-01 07:40:00,91.97883597883596,9.41862433862434,0.1458730158730158,Friday,0,1,160.44444444444449,2032.2962962962968,,0.0,0.0
24,24,2022-01-01 19:00:00,54.55158333333333,53.01625,61.588416666666674,73.46198333333334,2022-01-01 11:00:00,0.0,01-01-2022,,,,,,,,2022-01-01 19:00:00,86.63157894736842,9.765684210526317,0.359,Saturday,1,1,0.0,0.0,,0.0,0.0
25,25,2022-01-01 19:20:00,54.29016666666666,52.86108333333333,61.12090833333333,72.97280833333333,2022-01-01 11:20:00,0.3333333333333339,01-01-2022,,,,,,,,2022-01-01 19:20:00,85.34210526315789,9.620157894736842,0.4687894736842105,Saturday,1,1,0.11111111111111151,0.037037037037037236,,0.0,0.0
26,26,2022-01-01 19:40:00,52.90883333333333,51.48791666666666,60.47781666666667,72.222975,2022-01-01 11:40:00,0.6666666666666661,01-01-2022,,,,,,,,2022-01-01 19:40:00,83.84210526315789,9.45442105263158,0.5291052631578947,Saturday,1,1,0.44444444444444364,0.2962962962962955,,0.0,0.0
27,27,2022-01-01 20:00:00,52.46075,51.05116666666667,60.05310833333333,71.76325833333334,2022-01-01 12:00:00,1.0,01-01-2022,,,,,,,,2022-01-01 20:00:00,82.25925925925925,9.254550264550264,0.5612169312169312,Saturday,1,1,1.0,1.0,,0.0,0.0
28,28,2022-01-01 20:20:00,53.58508333333333,52.15166666666666,61.05579166666666,72.80167499999999,2022-01-01 12:20:00,1.333333333333334,01-01-2022,,,,,,,,2022-01-01 20:20:00,82.02631578947368,9.204947368421053,0.5247894736842105,Saturday,1,1,1.7777777777777795,2.3703703703703733,,0.0,0.0
29,29,2022-01-01 20:40:00,53.119083333333336,51.60466666666667,60.56658333333333,72.39488333333334,2022-01-01 12:40:00,1.666666666666666,01-01-2022,,,,,,,,2022-01-01 20:40:00,81.73684210526316,9.072,0.4679473684210526,Saturday,1,1,2.777777777777776,4.629629629629624,,0.0,0.0
30,30,2022-01-01 21:00:00,52.705666666666666,51.32391666666666,60.37604999999999,72.10485,2022-01-01 13:00:00,2.0,01-01-2022,,,,,,,,2022-01-01 21:00:00,81.04736842105264,8.937315789473685,0.4176842105263157,Saturday,1,1,4.0,8.0,,0.0,0.0
31,31,2022-01-01 21:20:00,52.06058333333333,50.55716666666667,59.63085833333333,71.53006666666667,2022-01-01 13:20:00,2.333333333333334,01-01-2022,,,,,,,,2022-01-01 21:20:00,80.80526315789474,8.949157894736842,0.4606842105263158,Saturday,1,1,5.444444444444447,12.703703703703713,,0.0,0.0
32,32,2022-01-01 21:40:00,51.64525,50.16258333333333,59.54535,71.33671666666666,2022-01-01 13:40:00,2.666666666666666,01-01-2022,,,,,,,,2022-01-01 21:40:00,80.6,8.931157894736842,0.4972631578947368,Saturday,1,1,7.111111111111108,18.96296296296295,,0.0,0.0
33,33,2022-01-01 22:00:00,52.57275,51.27791666666667,61.15056666666666,72.61895,2022-01-01 14:00:00,3.0,01-01-2022,,,,,,,,2022-01-01 22:00:00,80.6,8.941578947368422,0.4922105263157894,Saturday,1,1,9.0,27.0,,0.0,0.0
34,34,2022-01-01 22:20:00,51.22525,49.61966666666667,58.76979166666667,70.72699166666666,2022-01-01 14:20:00,3.333333333333334,01-01-2022,,,,,,,,2022-01-01 22:20:00,81.16230366492147,9.000157068062826,0.5573821989528797,Saturday,1,1,11.111111111111114,37.03703703703706,,0.0,0.0
35,35,2022-01-01 22:40:00,49.42316666666667,48.06841666666666,57.66531666666667,69.41473333333333,2022-01-01 14:40:00,3.666666666666666,01-01-2022,,,,,,,,2022-01-01 22:40:00,81.02094240837697,8.952408376963351,0.5869633507853403,Saturday,1,1,13.44444444444444,49.29629629629627,,0.0,0.0
36,36,2022-01-01 23:00:00,51.36691666666667,49.46666666666667,57.93934166666667,70.07361666666667,2022-01-01 15:00:00,4.0,01-01-2022,,,,,,,,2022-01-01 23:00:00,81.21052631578948,9.019736842105264,0.466,Saturday,1,1,16.0,64.0,,0.0,0.0
37,37,2022-01-01 23:20:00,49.20433333333333,47.40075,57.03916666666667,69.00675000000001,2022-01-01 15:20:00,4.333333333333334,01-01-2022,,,,,,,,2022-01-01 23:20:00,81.20526315789473,8.998526315789475,0.5295263157894737,Saturday,1,1,18.777777777777782,81.37037037037041,,0.0,0.0
38,38,2022-01-01 23:40:00,48.40825,46.64658333333333,56.38371666666667,68.354625,2022-01-01 15:40:00,4.666666666666666,01-01-2022,,,,,,,,2022-01-01 23:40:00,81.1842105263158,9.012263157894736,0.4663684210526316,Saturday,1,1,21.77777777777777,101.62962962962959,,0.0,0.0
39,39,2022-01-02 00:00:00,51.108501314636285,48.75521472392638,58.7821560035057,70.83708150744961,2022-01-01 16:00:00,5.0,01-01-2022,,,,,,,,2022-01-02 00:00:00,81.17460317460318,9.065978835978836,0.4884126984126984,Saturday,1,1,25.0,125.0,,0.0,0.0
40,40,2022-01-02 00:20:00,48.26208333333334,46.35041666666667,56.61904166666668,68.4577,2022-01-01 16:20:00,5.333333333333332,01-01-2022,,,,,,,,2022-01-02 00:20:00,81.0578947368421,9.118052631578948,0.3497894736842105,Saturday,1,1,28.444444444444432,151.7037037037036,,0.0,0.0
41,41,2022-01-02 00:40:00,46.71491666666667,45.59016666666666,56.50355,67.974625,2022-01-01 16:40:00,5.666666666666668,01-01-2022,,,,,,,,2022-01-02 00:40:00,81.02645502645503,9.187724867724867,0.2322751322751322,Saturday,1,1,32.11111111111112,181.96296296296308,,0.0,0.0
42,42,2022-01-02 01:00:00,47.09075,46.142916666666665,56.36311666666667,67.79143333333333,2022-01-01 17:00:00,6.0,01-01-2022,,,,,,,,2022-01-02 01:00:00,82.0,9.38483870967742,0.1495698924731182,Saturday,1,1,36.0,216.0,,0.0,0.0
