,Event_name,Address,Date,Time,Duration,Event_type,Organizer,Going,Interested,Respondents,Weight_Event_Type,Weight_Respondent_type,Long,Lat,Dist_filosofia,Dist_xior,Dist_calvariekapel,Dist_hears,Dist_81,Dist_maxim,Dist_taste,Dist_vrijthof
425,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",02-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
426,WKantus,"Parkstraat 45, Leuven",01-12-2022,20:30:00,4,Cantus,Ekonomika,51,279,330,4,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
427,Kick-off Cantus,"Edward van Evenstraat 2C, Leuven",28-09-2022,20:30:00,na,Cantus,Ekonomika,84,169,253,4,,4.7039728,50.8742804,0.4297880718735716,0.44896714358229495,0.44092631550042166,0.40747294640676823,0.4301127878692556,0.48321165000813127,0.45111266373576564,0.5988559685571329
428,party animal cantus,"Tiensestraat 51, Leuven",24-02-2022,20:30:00,4,Cantus,VRG,0,122,122,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
429,Around the World Quiz - Kick Off Think Abroad Month,"Andreas Vesaliusstraat 34, Leuven",24/02/2022,20:30:00,2.5,Other,LOKO,20,57,77,1,,4.704650487351778,50.87301815,0.5207760700886265,0.596706999920432,0.543047009498207,0.5332850797193716,0.5108657349219783,0.6345789874303026,0.582711309167664,0.7565429864502162
430,Four of a Kind,"Andreas Vesaliusstraat 34, Leuven",07-02-2022,20:30:00,na,Other,LOKO,53,13,66,1,,4.704650487351778,50.87301815,0.5207760700886265,0.596706999920432,0.543047009498207,0.5332850797193716,0.5108657349219783,0.6345789874303026,0.582711309167664,0.7565429864502162
431,Four of a Kind,"Andreas Vesaliusstraat 34, Leuven",19/09/2022,20:30:00,1.5,Other,LOKO,12,32,44,1,,4.704650487351778,50.87301815,0.5207760700886265,0.596706999920432,0.543047009498207,0.5332850797193716,0.5108657349219783,0.6345789874303026,0.582711309167664,0.7565429864502162
432,infosessie kringverkiezing,"Parkstraat 45, Leuven",23-02-2022,20:30:00,1,Other,Politica,10,19,29,1,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
433,infosessie kringverkiezing,"Parkstraat 45, Leuven",17-02-2022,20:30:00,1,Other,Politica,9,15,24,1,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
434,APHASIA • Studio STUK,"Naamsestraat 96, Leuven",26-09-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
435,El cantar del playo or… a song is a rose is a thorn • Studio STUK,"Naamsestraat 96, Leuven",04-10-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
436,Medusa is Laughing • Studio STUK,"Naamsestraat 96, Leuven",12-10-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
437,The Mirror Stand • Studio STUK,"Naamsestraat 96, Leuven",18-10-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
438,Voetvolk - Into The Open / Brik Tu-Tok • Studio STUK,"Naamsestraat 96, Leuven",20-10-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
439,TH LNG GDBY • Studio STUK,"Naamsestraat 96, Leuven",25-10-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
440,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",01-11-2022,20:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
441,Works in Silence by Lucinda Childs,"Naamsestraat 96, Leuven",16-12-2022,20:30:00,,Other,Stuk,na,na,500,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
442,Fakbartocht,Leuven,22-09-2022,20:30:00,na,Party_Student,Ekonomika,19,16,35,3,,4.7011675,50.879202,0.5698793094081626,0.2811085565851016,0.5287111809099445,0.42816551054756263,0.6050390727840878,0.2313156411230503,0.3882946618231431,0.0733909913513528
443,Ekobar Pre: Karaoke + Drankspelletjes,"Dekenstraat 2, Leuven",29-09-2022,20:30:00,3,Party_Student,Ekonomika,11,8,19,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
444,Fakbartocht,Various,11-10-2022,21:00:00,na,Cantus,Politica,13,59,72,4,,-34.844702548177736,-7.06829595,7468.840359486498,7469.098470207453,7468.8675368853765,7468.970676636137,7468.814292614706,7469.13570298874,7468.987805471483,7469.267045072117
445,Kermis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",08-09-2023,21:00:00,9,Kermis,City of Leuven,na,na,na,5,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
446,Kerstmis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",16-12-2023,21:00:00,12,Other,City of Leuven,na,na,na,1,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
447,Beleuvenissen II - Het Groot Verlof,Leuven,15-07-2022,21:00:00,5,Party,City of Leuven,865,6900,7765,2,,4.7011675,50.879202,0.5698793094081626,0.2811085565851016,0.5287111809099445,0.42816551054756263,0.6050390727840878,0.2313156411230503,0.3882946618231431,0.0733909913513528
448,Gala Ekonomika 2022,"Veilingweg, Leuven",01-04-2022,21:00:00,na,Party_Student,Ekonomika,975,1100,2075,3,,4.6895925,50.8715608,1.1963733388203306,1.356905264547535,1.1983620142584719,1.2758335336309825,1.190184085864808,1.3771693457856342,1.265695315497305,1.4677943287094706
449,International Prom,"Kolonel Begaultlaan 5, 3012 Leuven",02-12-2022,21:00:00,,Party_Student,Ekonomika,8,15,23,3,,4.7063613,50.889709,1.8573772420902162,1.5714564996033906,1.8199277532880835,1.7155050401948895,1.8903447269695528,1.5254958479884821,1.682994537385737,1.3722987480777058
450,shoot-your-shot-party,"Tiensestraat 53, Leuven",25-04-2022,21:00:00,8,Party_Student,HDR,15,42,57,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
451,International Party,"Parkstraat 45, Leuven",23-09-2022,21:00:00,7,Party_Student,LOKO,149,199,348,3,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
452,Think Abroad - Karaoke Around the World,"Oude Markt 51, Leuven",24-03-2022,21:00:00,5,Party_Student,LOKO,13,84,97,3,,4.6996422,50.8786627,0.4998229554066217,0.2477465532505273,0.4544832322341833,0.3725348070492907,0.5362031669870053,0.20299504561289414,0.31964936465800947,0.12775696014059298
453,Plan Sjarel: jenever drink,"Tiensestraat 55, Leuven",16-02-2022,21:00:00,8,Party_Student,Politica,151,239,390,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
454,Nederlandstalige Fuif,"Tiensestraat 55, Leuven",08-12-2022,21:00:00,8,Party_Student,Politica,15,179,194,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
455,kaffeelustrum plan sjarel,"Tiensestraat 55, Leuven",24-04-2022,21:00:00,8,Party_Student,Politica,61,103,164,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
456,assistententap,"Tiensestraat 55, Leuven",25-04-2022,21:00:00,8,Party_Student,Politica,19,98,117,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
457,Hallowine,"Tiensestraat 55, Leuven",31-10-2022,21:00:00,8,Party_Student,Politica,12,49,61,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
458,slettenpaleis,"Tiensestraat 55, Leuven",24-11-2022,21:00:00,8,Party_Student,Politica,8,38,46,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
459,Sporttap,"Tiensestraat 55, Leuven",27-10-2022,21:00:00,5,Party_Student,Politica,8,28,36,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
460,Aftap: War against the fridge,"Tiensestraat 51, Leuven",26-05-2022,21:00:00,na,Party_Student,Recup,43,160,203,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
461,Openingszondag,"Tiensestraat 51, Leuven",25-09-2022,21:00:00,na,Party_Student,Recup,25,116,141,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
462,AFTAPrès-ski,"Tiensestraat 51, Leuven",22-12-2022,21:00:00,8,Party_Student,Recup,27,52,79,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
463,Kamping Kitsch,"Tiensestraat 51, Leuven",19-05-2022,21:00:00,8,Party_Student,Recup,6,55,61,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
464,Eurovision Gala Night,"Tiensestraat 51, Leuven",10-05-2022,21:00:00,8,Party_Student,Recup,7,35,42,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
465,Kers(t)fak,"Tiensestraat 51, Leuven",16-05-2022,21:00:00,8,Party_Student,Recup,3,27,30,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
466,Beerpong tournament,"Tiensestraat 51, Leuven",24-04-2022,21:00:00,3,Party_Student,Recup,5,23,28,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
467,Cross Your Way to the top,"Tiensestraat 51, Leuven",30-10-2022,21:00:00,3,Party_Student,Recup,6,20,26,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
468,Appelkerstmis,"Tiensestraat 51, Leuven",20-12-2022,21:00:00,8,Party_Student,Recup,6,14,20,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
469,Somersbynight,"Tiensestraat 51, Leuven",21-11-2022,21:00:00,8,Party_Student,Recup,5,9,14,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
470,Beerpong tournament,"Tiensestraat 51, Leuven",13-11-2022,21:00:00,4,Party_Student,Recup,2,11,13,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
471,Cross Your Way to the top,"Tiensestraat 51, Leuven",11-12-2022,21:00:00,3,Party_Student,Recup,3,10,13,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
472,Beerpong tournament,"Tiensestraat 51, Leuven",13-11-2022,21:00:00,4,Party_Student,Recup,2,1,3,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
473,Beerpong tournament,"Tiensestraat 51, Leuven",01-05-2022,21:00:00,3,Party_Student,Recup,1,1,2,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
474,Beerpong tournament,"Tiensestraat 51, Leuven",08-05-2022,21:00:00,3,Party_Student,Recup,1,1,2,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
475,Beerpong tournament,"Tiensestraat 51, Leuven",27-11-2022,21:00:00,4,Party_Student,Recup,2,0,2,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
476,Playground [100% SAUNA],"Kerkstraat 6, Leuven",02-09-2022,21:00:00,9,Party,Rumba,303,400,703,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
477,Rumba - Stan Christ / Steve Shaden ,"Kerkstraat 6, Leuven",10-11-2022,21:00:00,na,Party,Rumba,138,333,471,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
478,SCHIZO II,"Kerkstraat 6, Leuven",04-11-2022,21:00:00,9,Party,Rumba,80,362,442,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
479,'2DEZIT' Watch Party – The Neon Edition,"Kerkstraat 6, Leuven",06-10-2022,21:00:00,na,Party,Rumba,18,41,59,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
480,Fluo night - Hosted by RedBull,"Zeelstraat 1, Leuven",21-04-2022,21:00:00,na,Party,t Archief,29,87,116,2,,4.7002216,50.8782126,0.44769922692564273,0.17601477908375626,0.4036147990005209,0.3124662914998865,0.4839612708786557,0.12739736462223022,0.2636250238768044,0.08025709997275406
481,Halloween @ 't Archief,"Zeelstraat 1, Leuven",31-10-2022,21:00:00,na,Party,t Archief,23,68,91,2,,4.7002216,50.8782126,0.44769922692564273,0.17601477908375626,0.4036147990005209,0.3124662914998865,0.4839612708786557,0.12739736462223022,0.2636250238768044,0.08025709997275406
482,t Archief presents: New Year’s Eve!,"Zeelstraat 1, Leuven",31-12-2022,21:00:00,11,Party,t Archief,26,56,82,2,,4.7002216,50.8782126,0.44769922692564273,0.17601477908375626,0.4036147990005209,0.3124662914998865,0.4839612708786557,0.12739736462223022,0.2636250238768044,0.08025709997275406
483,Upperdare,"Tiensestraat 55, Leuven",05-05-2022,22:00:00,2,Other,Politica,12,37,49,1,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
484,Ronden prijzen party 3,"Oude Markt 3, Leuven",06-04-2022,22:00:00,8,Party,Ambiorix,13,10,23,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
485,Ronden prijzen party 2,"Oude Markt 3, Leuven",05-04-2022,22:00:00,8,Party,Ambiorix,7,15,22,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
486,Breek de studieweek met ronde prijzen en verjaardagspromo,"Oude Markt 3, Leuven",06-01-2022,22:00:00,8,Party,Ambiorix,7,14,21,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
487,Ronden prijzen party,"Oude Markt 3, Leuven",13-04-2022,22:00:00,8,Party,Ambiorix,10,7,17,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
488,Ronden prijzen party,"Oude Markt 3, Leuven",04-04-2022,22:00:00,8,Party,Ambiorix,5,9,14,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
489,Ronden prijzen party: the final edition with birthday promotion,"Oude Markt 3, Leuven",14-04-2022,22:00:00,8,Party,Ambiorix,5,8,13,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
